index,region,y1,y2,y3,y4,y5,y6
2016-06-27 06:00:00,1278,12.0,8.0,8.0,17.0,16.0,15.0
2016-06-27 06:00:00,1279,41.0,45.0,43.0,54.0,38.0,37.0
2016-06-27 06:00:00,1280,227.0,279.0,273.0,185.0,244.0,193.0
2016-06-27 06:00:00,1281,696.0,936.0,793.0,708.0,740.0,743.0
2016-06-27 06:00:00,1282,419.0,657.0,754.0,816.0,1064.0,1110.0
2016-06-27 06:00:00,1283,124.0,232.0,263.0,257.0,272.0,302.0
2016-06-27 06:00:00,1284,76.0,118.0,91.0,91.0,95.0,123.0
2016-06-27 06:00:00,1285,271.0,300.0,254.0,269.0,228.0,249.0
2016-06-27 06:00:00,1286,224.0,318.0,264.0,228.0,203.0,229.0
2016-06-27 06:00:00,1287,87.0,128.0,96.0,76.0,59.0,78.0
2016-06-27 06:00:00,1326,9.0,6.0,7.0,5.0,6.0,6.0
2016-06-27 06:00:00,1327,5.0,2.0,5.0,1.0,4.0,2.0
2016-06-27 06:00:00,1331,81.0,109.0,90.0,75.0,46.0,42.0
2016-06-27 06:00:00,1332,431.0,568.0,438.0,378.0,352.0,382.0
2016-06-27 06:00:00,1333,625.0,799.0,743.0,615.0,571.0,651.0
2016-06-27 06:00:00,1334,423.0,603.0,577.0,490.0,545.0,628.0
2016-06-27 06:00:00,1335,97.0,169.0,143.0,115.0,105.0,137.0
2016-06-27 06:00:00,1336,79.0,117.0,94.0,71.0,65.0,68.0
2016-06-27 06:00:00,1337,84.0,133.0,86.0,58.0,55.0,73.0
2016-06-27 06:00:00,1338,30.0,48.0,41.0,15.0,29.0,48.0
2016-06-27 06:00:00,1339,8.0,13.0,7.0,10.0,9.0,5.0
2016-06-27 06:00:00,1376,1.0,3.0,2.0,1.0,0.0,2.0
2016-06-27 06:00:00,1377,1.0,4.0,6.0,0.0,2.0,3.0
2016-06-27 06:00:00,1378,2.0,1.0,1.0,0.0,3.0,0.0
2016-06-27 06:00:00,1380,3.0,3.0,1.0,3.0,6.0,5.0
2016-06-27 06:00:00,1382,12.0,15.0,23.0,26.0,35.0,44.0
2016-06-27 06:00:00,1383,400.0,507.0,433.0,332.0,292.0,317.0
2016-06-27 06:00:00,1384,640.0,538.0,506.0,465.0,427.0,394.0
2016-06-27 06:00:00,1385,327.0,406.0,334.0,295.0,260.0,266.0
2016-06-27 06:00:00,1386,41.0,48.0,42.0,27.0,24.0,28.0
2016-06-27 06:00:00,1387,35.0,45.0,28.0,14.0,14.0,17.0
2016-06-27 06:00:00,1388,11.0,29.0,12.0,8.0,10.0,17.0
2016-06-27 06:00:00,1389,20.0,23.0,16.0,5.0,16.0,4.0
2016-06-27 06:00:00,1390,16.0,36.0,17.0,6.0,2.0,9.0
2016-06-27 06:00:00,1426,1.0,0.0,0.0,0.0,0.0,1.0
2016-06-27 06:00:00,1431,16.0,28.0,19.0,16.0,18.0,11.0
2016-06-27 06:00:00,1434,20.0,18.0,23.0,15.0,12.0,10.0
2016-06-27 06:00:00,1435,8.0,5.0,6.0,2.0,10.0,13.0
2016-06-27 06:00:00,1436,45.0,28.0,24.0,15.0,22.0,20.0
2016-06-27 06:00:00,1437,42.0,56.0,24.0,18.0,23.0,15.0
2016-06-27 06:00:00,1438,21.0,22.0,9.0,6.0,8.0,1.0
2016-06-27 06:00:00,1439,9.0,9.0,3.0,5.0,6.0,2.0
2016-06-27 06:00:00,1441,11.0,7.0,2.0,2.0,8.0,5.0
2016-06-27 06:00:00,1442,7.0,14.0,6.0,4.0,6.0,7.0
2016-06-27 06:00:00,1480,11.0,19.0,9.0,9.0,10.0,9.0
2016-06-27 06:00:00,1482,19.0,18.0,8.0,10.0,2.0,5.0
2016-06-27 06:00:00,1483,21.0,32.0,21.0,10.0,8.0,4.0
2016-06-27 06:00:00,1530,35.0,30.0,7.0,10.0,16.0,3.0
2016-06-27 06:00:00,1532,2.0,3.0,3.0,1.0,2.0,3.0
2016-06-27 06:00:00,1533,20.0,11.0,9.0,6.0,9.0,2.0
2016-06-27 06:00:00,1580,21.0,13.0,7.0,3.0,2.0,0.0
2016-06-27 06:00:00,1630,5.0,6.0,2.0,1.0,2.0,1.0
2016-06-27 06:00:00,1684,13.0,23.0,43.0,35.0,20.0,22.0
2016-06-27 06:00:00,1733,9.0,16.0,11.0,7.0,10.0,4.0
2016-06-27 06:00:00,1734,155.0,262.0,384.0,392.0,378.0,329.0
2016-06-27 06:00:00,1783,240.0,333.0,370.0,392.0,332.0,294.0
2016-06-27 06:00:00,2068,64.0,65.0,67.0,98.0,70.0,97.0
2016-06-27 06:00:00,2069,13.0,8.0,2.0,6.0,7.0,6.0
2016-06-27 06:00:00,2118,201.0,106.0,67.0,111.0,124.0,143.0
2016-06-27 06:00:00,2119,82.0,113.0,100.0,99.0,80.0,66.0
2016-06-27 06:00:00,2168,1.0,2.0,1.0,1.0,0.0,3.0
2016-06-27 07:00:00,1075,75.0,55.0,73.0,76.0,100.0,103.0
2016-06-27 07:00:00,1076,197.0,189.0,145.0,183.0,226.0,235.0
2016-06-27 07:00:00,1077,166.0,142.0,81.0,87.0,111.0,91.0
2016-06-27 07:00:00,1125,102.0,88.0,65.0,81.0,59.0,60.0
2016-06-27 07:00:00,1126,183.0,180.0,182.0,182.0,203.0,161.0
2016-06-27 07:00:00,1127,257.0,233.0,252.0,242.0,267.0,268.0
2016-06-27 07:00:00,1128,254.0,265.0,206.0,222.0,237.0,270.0
2016-06-27 07:00:00,1129,437.0,376.0,241.0,210.0,200.0,235.0
2016-06-27 07:00:00,1130,286.0,296.0,265.0,253.0,284.0,293.0
2016-06-27 07:00:00,1131,168.0,159.0,105.0,129.0,100.0,140.0
2016-06-27 07:00:00,1132,64.0,78.0,106.0,176.0,282.0,316.0
2016-06-27 07:00:00,1172,11.0,6.0,1.0,3.0,1.0,1.0
2016-06-27 07:00:00,1173,60.0,33.0,7.0,13.0,6.0,11.0
2016-06-27 07:00:00,1174,48.0,40.0,12.0,12.0,13.0,13.0
2016-06-27 07:00:00,1175,14.0,9.0,3.0,6.0,3.0,5.0
2016-06-27 07:00:00,1176,22.0,28.0,16.0,14.0,27.0,16.0
2016-06-27 07:00:00,1177,127.0,109.0,127.0,135.0,131.0,184.0
2016-06-27 07:00:00,1178,241.0,267.0,232.0,267.0,311.0,318.0
2016-06-27 07:00:00,1179,560.0,574.0,444.0,409.0,463.0,490.0
2016-06-27 07:00:00,1180,573.0,668.0,596.0,569.0,565.0,545.0
2016-06-27 07:00:00,1181,1055.0,1075.0,1060.0,920.0,896.0,874.0
2016-06-27 07:00:00,1182,499.0,515.0,478.0,346.0,402.0,369.0
2016-06-27 07:00:00,1183,161.0,170.0,135.0,135.0,98.0,84.0
2016-06-27 07:00:00,1184,24.0,20.0,24.0,21.0,13.0,16.0
2016-06-27 07:00:00,1221,3.0,6.0,0.0,1.0,2.0,0.0
2016-06-27 07:00:00,1222,12.0,5.0,2.0,3.0,2.0,2.0
2016-06-27 07:00:00,1223,18.0,12.0,3.0,1.0,5.0,6.0
2016-06-27 07:00:00,1224,32.0,32.0,14.0,18.0,21.0,8.0
2016-06-27 07:00:00,1225,12.0,8.0,1.0,0.0,1.0,3.0
2016-06-27 07:00:00,1227,96.0,99.0,77.0,46.0,61.0,53.0
2016-06-27 07:00:00,1228,186.0,233.0,229.0,184.0,158.0,167.0
2016-06-27 07:00:00,1229,462.0,423.0,383.0,374.0,321.0,294.0
2016-06-27 07:00:00,1230,756.0,730.0,608.0,577.0,598.0,679.0
2016-06-27 07:00:00,1231,753.0,927.0,885.0,924.0,961.0,1025.0
2016-06-27 07:00:00,1232,611.0,811.0,809.0,804.0,830.0,783.0
2016-06-27 07:00:00,1233,582.0,559.0,510.0,491.0,599.0,525.0
2016-06-27 07:00:00,1234,401.0,402.0,342.0,362.0,398.0,426.0
2016-06-27 07:00:00,1235,152.0,158.0,148.0,170.0,176.0,169.0
2016-06-27 07:00:00,1272,9.0,4.0,3.0,3.0,3.0,2.0
2016-06-27 07:00:00,1273,5.0,3.0,1.0,1.0,3.0,4.0
2016-06-27 07:00:00,1274,8.0,6.0,3.0,2.0,1.0,4.0
2016-06-27 07:00:00,1278,8.0,8.0,17.0,16.0,15.0,12.0
2016-06-27 07:00:00,1279,45.0,43.0,54.0,38.0,37.0,24.0
2016-06-27 07:00:00,1280,279.0,273.0,185.0,244.0,193.0,217.0
2016-06-27 07:00:00,1281,936.0,793.0,708.0,740.0,743.0,716.0
2016-06-27 07:00:00,1282,657.0,754.0,816.0,1064.0,1110.0,1198.0
2016-06-27 07:00:00,1283,232.0,263.0,257.0,272.0,302.0,338.0
2016-06-27 07:00:00,1284,118.0,91.0,91.0,95.0,123.0,134.0
2016-06-27 07:00:00,1285,300.0,254.0,269.0,228.0,249.0,225.0
2016-06-27 07:00:00,1286,318.0,264.0,228.0,203.0,229.0,216.0
2016-06-27 07:00:00,1287,128.0,96.0,76.0,59.0,78.0,62.0
2016-06-27 07:00:00,1326,6.0,7.0,5.0,6.0,6.0,5.0
2016-06-27 07:00:00,1327,2.0,5.0,1.0,4.0,2.0,4.0
2016-06-27 07:00:00,1331,109.0,90.0,75.0,46.0,42.0,59.0
2016-06-27 07:00:00,1332,568.0,438.0,378.0,352.0,382.0,350.0
2016-06-27 07:00:00,1333,799.0,743.0,615.0,571.0,651.0,621.0
2016-06-27 07:00:00,1334,603.0,577.0,490.0,545.0,628.0,619.0
2016-06-27 07:00:00,1335,169.0,143.0,115.0,105.0,137.0,149.0
2016-06-27 07:00:00,1336,117.0,94.0,71.0,65.0,68.0,64.0
2016-06-27 07:00:00,1337,133.0,86.0,58.0,55.0,73.0,68.0
2016-06-27 07:00:00,1338,48.0,41.0,15.0,29.0,48.0,42.0
2016-06-27 07:00:00,1339,13.0,7.0,10.0,9.0,5.0,7.0
2016-06-27 07:00:00,1376,3.0,2.0,1.0,0.0,2.0,0.0
2016-06-27 07:00:00,1377,4.0,6.0,0.0,2.0,3.0,2.0
2016-06-27 07:00:00,1378,1.0,1.0,0.0,3.0,0.0,4.0
2016-06-27 07:00:00,1380,3.0,1.0,3.0,6.0,5.0,8.0
2016-06-27 07:00:00,1382,15.0,23.0,26.0,35.0,44.0,33.0
2016-06-27 07:00:00,1383,507.0,433.0,332.0,292.0,317.0,278.0
2016-06-27 07:00:00,1384,538.0,506.0,465.0,427.0,394.0,418.0
2016-06-27 07:00:00,1385,406.0,334.0,295.0,260.0,266.0,206.0
2016-06-27 07:00:00,1386,48.0,42.0,27.0,24.0,28.0,50.0
2016-06-27 07:00:00,1387,45.0,28.0,14.0,14.0,17.0,20.0
2016-06-27 07:00:00,1388,29.0,12.0,8.0,10.0,17.0,8.0
2016-06-27 07:00:00,1389,23.0,16.0,5.0,16.0,4.0,13.0
2016-06-27 07:00:00,1390,36.0,17.0,6.0,2.0,9.0,7.0
2016-06-27 07:00:00,1426,0.0,0.0,0.0,0.0,1.0,2.0
2016-06-27 07:00:00,1431,28.0,19.0,16.0,18.0,11.0,14.0
2016-06-27 07:00:00,1434,18.0,23.0,15.0,12.0,10.0,9.0
2016-06-27 07:00:00,1435,5.0,6.0,2.0,10.0,13.0,9.0
2016-06-27 07:00:00,1436,28.0,24.0,15.0,22.0,20.0,22.0
2016-06-27 07:00:00,1437,56.0,24.0,18.0,23.0,15.0,18.0
2016-06-27 07:00:00,1438,22.0,9.0,6.0,8.0,1.0,3.0
2016-06-27 07:00:00,1439,9.0,3.0,5.0,6.0,2.0,7.0
2016-06-27 07:00:00,1441,7.0,2.0,2.0,8.0,5.0,5.0
2016-06-27 07:00:00,1442,14.0,6.0,4.0,6.0,7.0,11.0
2016-06-27 07:00:00,1480,19.0,9.0,9.0,10.0,9.0,3.0
2016-06-27 07:00:00,1482,18.0,8.0,10.0,2.0,5.0,5.0
2016-06-27 07:00:00,1483,32.0,21.0,10.0,8.0,4.0,8.0
2016-06-27 07:00:00,1530,30.0,7.0,10.0,16.0,3.0,0.0
2016-06-27 07:00:00,1532,3.0,3.0,1.0,2.0,3.0,1.0
2016-06-27 07:00:00,1533,11.0,9.0,6.0,9.0,2.0,3.0
2016-06-27 07:00:00,1580,13.0,7.0,3.0,2.0,0.0,3.0
2016-06-27 07:00:00,1630,6.0,2.0,1.0,2.0,1.0,0.0
2016-06-27 07:00:00,1684,23.0,43.0,35.0,20.0,22.0,16.0
2016-06-27 07:00:00,1733,16.0,11.0,7.0,10.0,4.0,9.0
2016-06-27 07:00:00,1734,262.0,384.0,392.0,378.0,329.0,299.0
2016-06-27 07:00:00,1783,333.0,370.0,392.0,332.0,294.0,282.0
2016-06-27 07:00:00,2068,65.0,67.0,98.0,70.0,97.0,153.0
2016-06-27 07:00:00,2069,8.0,2.0,6.0,7.0,6.0,24.0
2016-06-27 07:00:00,2118,106.0,67.0,111.0,124.0,143.0,210.0
2016-06-27 07:00:00,2119,113.0,100.0,99.0,80.0,66.0,130.0
2016-06-27 07:00:00,2168,2.0,1.0,1.0,0.0,3.0,1.0
2016-06-27 08:00:00,1075,55.0,73.0,76.0,100.0,103.0,130.0
2016-06-27 08:00:00,1076,189.0,145.0,183.0,226.0,235.0,218.0
2016-06-27 08:00:00,1077,142.0,81.0,87.0,111.0,91.0,110.0
2016-06-27 08:00:00,1125,88.0,65.0,81.0,59.0,60.0,97.0
2016-06-27 08:00:00,1126,180.0,182.0,182.0,203.0,161.0,250.0
2016-06-27 08:00:00,1127,233.0,252.0,242.0,267.0,268.0,302.0
2016-06-27 08:00:00,1128,265.0,206.0,222.0,237.0,270.0,260.0
2016-06-27 08:00:00,1129,376.0,241.0,210.0,200.0,235.0,242.0
2016-06-27 08:00:00,1130,296.0,265.0,253.0,284.0,293.0,347.0
2016-06-27 08:00:00,1131,159.0,105.0,129.0,100.0,140.0,149.0
2016-06-27 08:00:00,1132,78.0,106.0,176.0,282.0,316.0,262.0
2016-06-27 08:00:00,1172,6.0,1.0,3.0,1.0,1.0,2.0
2016-06-27 08:00:00,1173,33.0,7.0,13.0,6.0,11.0,6.0
2016-06-27 08:00:00,1174,40.0,12.0,12.0,13.0,13.0,13.0
2016-06-27 08:00:00,1175,9.0,3.0,6.0,3.0,5.0,4.0
2016-06-27 08:00:00,1176,28.0,16.0,14.0,27.0,16.0,19.0
2016-06-27 08:00:00,1177,109.0,127.0,135.0,131.0,184.0,204.0
2016-06-27 08:00:00,1178,267.0,232.0,267.0,311.0,318.0,337.0
2016-06-27 08:00:00,1179,574.0,444.0,409.0,463.0,490.0,547.0
2016-06-27 08:00:00,1180,668.0,596.0,569.0,565.0,545.0,582.0
2016-06-27 08:00:00,1181,1075.0,1060.0,920.0,896.0,874.0,819.0
2016-06-27 08:00:00,1182,515.0,478.0,346.0,402.0,369.0,466.0
2016-06-27 08:00:00,1183,170.0,135.0,135.0,98.0,84.0,95.0
2016-06-27 08:00:00,1184,20.0,24.0,21.0,13.0,16.0,19.0
2016-06-27 08:00:00,1221,6.0,0.0,1.0,2.0,0.0,1.0
2016-06-27 08:00:00,1222,5.0,2.0,3.0,2.0,2.0,3.0
2016-06-27 08:00:00,1223,12.0,3.0,1.0,5.0,6.0,12.0
2016-06-27 08:00:00,1224,32.0,14.0,18.0,21.0,8.0,14.0
2016-06-27 08:00:00,1225,8.0,1.0,0.0,1.0,3.0,5.0
2016-06-27 08:00:00,1227,99.0,77.0,46.0,61.0,53.0,69.0
2016-06-27 08:00:00,1228,233.0,229.0,184.0,158.0,167.0,208.0
2016-06-27 08:00:00,1229,423.0,383.0,374.0,321.0,294.0,394.0
2016-06-27 08:00:00,1230,730.0,608.0,577.0,598.0,679.0,654.0
2016-06-27 08:00:00,1231,927.0,885.0,924.0,961.0,1025.0,1001.0
2016-06-27 08:00:00,1232,811.0,809.0,804.0,830.0,783.0,874.0
2016-06-27 08:00:00,1233,559.0,510.0,491.0,599.0,525.0,560.0
2016-06-27 08:00:00,1234,402.0,342.0,362.0,398.0,426.0,378.0
2016-06-27 08:00:00,1235,158.0,148.0,170.0,176.0,169.0,162.0
2016-06-27 08:00:00,1272,4.0,3.0,3.0,3.0,2.0,3.0
2016-06-27 08:00:00,1273,3.0,1.0,1.0,3.0,4.0,1.0
2016-06-27 08:00:00,1274,6.0,3.0,2.0,1.0,4.0,4.0
2016-06-27 08:00:00,1278,8.0,17.0,16.0,15.0,12.0,8.0
2016-06-27 08:00:00,1279,43.0,54.0,38.0,37.0,24.0,32.0
2016-06-27 08:00:00,1280,273.0,185.0,244.0,193.0,217.0,231.0
2016-06-27 08:00:00,1281,793.0,708.0,740.0,743.0,716.0,845.0
2016-06-27 08:00:00,1282,754.0,816.0,1064.0,1110.0,1198.0,1402.0
2016-06-27 08:00:00,1283,263.0,257.0,272.0,302.0,338.0,356.0
2016-06-27 08:00:00,1284,91.0,91.0,95.0,123.0,134.0,144.0
2016-06-27 08:00:00,1285,254.0,269.0,228.0,249.0,225.0,262.0
2016-06-27 08:00:00,1286,264.0,228.0,203.0,229.0,216.0,244.0
2016-06-27 08:00:00,1287,96.0,76.0,59.0,78.0,62.0,63.0
2016-06-27 08:00:00,1326,7.0,5.0,6.0,6.0,5.0,7.0
2016-06-27 08:00:00,1327,5.0,1.0,4.0,2.0,4.0,9.0
2016-06-27 08:00:00,1331,90.0,75.0,46.0,42.0,59.0,40.0
2016-06-27 08:00:00,1332,438.0,378.0,352.0,382.0,350.0,365.0
2016-06-27 08:00:00,1333,743.0,615.0,571.0,651.0,621.0,679.0
2016-06-27 08:00:00,1334,577.0,490.0,545.0,628.0,619.0,658.0
2016-06-27 08:00:00,1335,143.0,115.0,105.0,137.0,149.0,124.0
2016-06-27 08:00:00,1336,94.0,71.0,65.0,68.0,64.0,71.0
2016-06-27 08:00:00,1337,86.0,58.0,55.0,73.0,68.0,65.0
2016-06-27 08:00:00,1338,41.0,15.0,29.0,48.0,42.0,52.0
2016-06-27 08:00:00,1339,7.0,10.0,9.0,5.0,7.0,9.0
2016-06-27 08:00:00,1376,2.0,1.0,0.0,2.0,0.0,3.0
2016-06-27 08:00:00,1377,6.0,0.0,2.0,3.0,2.0,0.0
2016-06-27 08:00:00,1378,1.0,0.0,3.0,0.0,4.0,6.0
2016-06-27 08:00:00,1380,1.0,3.0,6.0,5.0,8.0,9.0
2016-06-27 08:00:00,1382,23.0,26.0,35.0,44.0,33.0,42.0
2016-06-27 08:00:00,1383,433.0,332.0,292.0,317.0,278.0,302.0
2016-06-27 08:00:00,1384,506.0,465.0,427.0,394.0,418.0,415.0
2016-06-27 08:00:00,1385,334.0,295.0,260.0,266.0,206.0,264.0
2016-06-27 08:00:00,1386,42.0,27.0,24.0,28.0,50.0,41.0
2016-06-27 08:00:00,1387,28.0,14.0,14.0,17.0,20.0,20.0
2016-06-27 08:00:00,1388,12.0,8.0,10.0,17.0,8.0,15.0
2016-06-27 08:00:00,1389,16.0,5.0,16.0,4.0,13.0,9.0
2016-06-27 08:00:00,1390,17.0,6.0,2.0,9.0,7.0,2.0
2016-06-27 08:00:00,1426,0.0,0.0,0.0,1.0,2.0,0.0
2016-06-27 08:00:00,1431,19.0,16.0,18.0,11.0,14.0,14.0
2016-06-27 08:00:00,1434,23.0,15.0,12.0,10.0,9.0,14.0
2016-06-27 08:00:00,1435,6.0,2.0,10.0,13.0,9.0,9.0
2016-06-27 08:00:00,1436,24.0,15.0,22.0,20.0,22.0,21.0
2016-06-27 08:00:00,1437,24.0,18.0,23.0,15.0,18.0,14.0
2016-06-27 08:00:00,1438,9.0,6.0,8.0,1.0,3.0,1.0
2016-06-27 08:00:00,1439,3.0,5.0,6.0,2.0,7.0,6.0
2016-06-27 08:00:00,1441,2.0,2.0,8.0,5.0,5.0,4.0
2016-06-27 08:00:00,1442,6.0,4.0,6.0,7.0,11.0,5.0
2016-06-27 08:00:00,1480,9.0,9.0,10.0,9.0,3.0,7.0
2016-06-27 08:00:00,1482,8.0,10.0,2.0,5.0,5.0,4.0
2016-06-27 08:00:00,1483,21.0,10.0,8.0,4.0,8.0,16.0
2016-06-27 08:00:00,1530,7.0,10.0,16.0,3.0,0.0,8.0
2016-06-27 08:00:00,1532,3.0,1.0,2.0,3.0,1.0,3.0
2016-06-27 08:00:00,1533,9.0,6.0,9.0,2.0,3.0,7.0
2016-06-27 08:00:00,1580,7.0,3.0,2.0,0.0,3.0,1.0
2016-06-27 08:00:00,1630,2.0,1.0,2.0,1.0,0.0,1.0
2016-06-27 08:00:00,1684,43.0,35.0,20.0,22.0,16.0,13.0
2016-06-27 08:00:00,1733,11.0,7.0,10.0,4.0,9.0,12.0
2016-06-27 08:00:00,1734,384.0,392.0,378.0,329.0,299.0,276.0
2016-06-27 08:00:00,1783,370.0,392.0,332.0,294.0,282.0,290.0
2016-06-27 08:00:00,2068,67.0,98.0,70.0,97.0,153.0,191.0
2016-06-27 08:00:00,2069,2.0,6.0,7.0,6.0,24.0,19.0
2016-06-27 08:00:00,2118,67.0,111.0,124.0,143.0,210.0,252.0
2016-06-27 08:00:00,2119,100.0,99.0,80.0,66.0,130.0,160.0
2016-06-27 08:00:00,2168,1.0,1.0,0.0,3.0,1.0,0.0
2016-06-27 09:00:00,1075,73.0,76.0,100.0,103.0,130.0,127.0
2016-06-27 09:00:00,1076,145.0,183.0,226.0,235.0,218.0,222.0
2016-06-27 09:00:00,1077,81.0,87.0,111.0,91.0,110.0,95.0
2016-06-27 09:00:00,1125,65.0,81.0,59.0,60.0,97.0,77.0
2016-06-27 09:00:00,1126,182.0,182.0,203.0,161.0,250.0,221.0
2016-06-27 09:00:00,1127,252.0,242.0,267.0,268.0,302.0,274.0
2016-06-27 09:00:00,1128,206.0,222.0,237.0,270.0,260.0,255.0
2016-06-27 09:00:00,1129,241.0,210.0,200.0,235.0,242.0,215.0
2016-06-27 09:00:00,1130,265.0,253.0,284.0,293.0,347.0,357.0
2016-06-27 09:00:00,1131,105.0,129.0,100.0,140.0,149.0,152.0
2016-06-27 09:00:00,1132,106.0,176.0,282.0,316.0,262.0,162.0
2016-06-27 09:00:00,1172,1.0,3.0,1.0,1.0,2.0,2.0
2016-06-27 09:00:00,1173,7.0,13.0,6.0,11.0,6.0,8.0
2016-06-27 09:00:00,1174,12.0,12.0,13.0,13.0,13.0,19.0
2016-06-27 09:00:00,1175,3.0,6.0,3.0,5.0,4.0,4.0
2016-06-27 09:00:00,1176,16.0,14.0,27.0,16.0,19.0,20.0
2016-06-27 09:00:00,1177,127.0,135.0,131.0,184.0,204.0,161.0
2016-06-27 09:00:00,1178,232.0,267.0,311.0,318.0,337.0,333.0
2016-06-27 09:00:00,1179,444.0,409.0,463.0,490.0,547.0,504.0
2016-06-27 09:00:00,1180,596.0,569.0,565.0,545.0,582.0,585.0
2016-06-27 09:00:00,1181,1060.0,920.0,896.0,874.0,819.0,711.0
2016-06-27 09:00:00,1182,478.0,346.0,402.0,369.0,466.0,391.0
2016-06-27 09:00:00,1183,135.0,135.0,98.0,84.0,95.0,96.0
2016-06-27 09:00:00,1184,24.0,21.0,13.0,16.0,19.0,32.0
2016-06-27 09:00:00,1221,0.0,1.0,2.0,0.0,1.0,4.0
2016-06-27 09:00:00,1222,2.0,3.0,2.0,2.0,3.0,8.0
2016-06-27 09:00:00,1223,3.0,1.0,5.0,6.0,12.0,3.0
2016-06-27 09:00:00,1224,14.0,18.0,21.0,8.0,14.0,15.0
2016-06-27 09:00:00,1225,1.0,0.0,1.0,3.0,5.0,8.0
2016-06-27 09:00:00,1227,77.0,46.0,61.0,53.0,69.0,79.0
2016-06-27 09:00:00,1228,229.0,184.0,158.0,167.0,208.0,161.0
2016-06-27 09:00:00,1229,383.0,374.0,321.0,294.0,394.0,366.0
2016-06-27 09:00:00,1230,608.0,577.0,598.0,679.0,654.0,663.0
2016-06-27 09:00:00,1231,885.0,924.0,961.0,1025.0,1001.0,947.0
2016-06-27 09:00:00,1232,809.0,804.0,830.0,783.0,874.0,788.0
2016-06-27 09:00:00,1233,510.0,491.0,599.0,525.0,560.0,553.0
2016-06-27 09:00:00,1234,342.0,362.0,398.0,426.0,378.0,399.0
2016-06-27 09:00:00,1235,148.0,170.0,176.0,169.0,162.0,197.0
2016-06-27 09:00:00,1272,3.0,3.0,3.0,2.0,3.0,3.0
2016-06-27 09:00:00,1273,1.0,1.0,3.0,4.0,1.0,3.0
2016-06-27 09:00:00,1274,3.0,2.0,1.0,4.0,4.0,3.0
2016-06-27 09:00:00,1278,17.0,16.0,15.0,12.0,8.0,9.0
2016-06-27 09:00:00,1279,54.0,38.0,37.0,24.0,32.0,23.0
2016-06-27 09:00:00,1280,185.0,244.0,193.0,217.0,231.0,203.0
2016-06-27 09:00:00,1281,708.0,740.0,743.0,716.0,845.0,732.0
2016-06-27 09:00:00,1282,816.0,1064.0,1110.0,1198.0,1402.0,1309.0
2016-06-27 09:00:00,1283,257.0,272.0,302.0,338.0,356.0,306.0
2016-06-27 09:00:00,1284,91.0,95.0,123.0,134.0,144.0,149.0
2016-06-27 09:00:00,1285,269.0,228.0,249.0,225.0,262.0,234.0
2016-06-27 09:00:00,1286,228.0,203.0,229.0,216.0,244.0,217.0
2016-06-27 09:00:00,1287,76.0,59.0,78.0,62.0,63.0,67.0
2016-06-27 09:00:00,1326,5.0,6.0,6.0,5.0,7.0,3.0
2016-06-27 09:00:00,1327,1.0,4.0,2.0,4.0,9.0,3.0
2016-06-27 09:00:00,1331,75.0,46.0,42.0,59.0,40.0,39.0
2016-06-27 09:00:00,1332,378.0,352.0,382.0,350.0,365.0,381.0
2016-06-27 09:00:00,1333,615.0,571.0,651.0,621.0,679.0,590.0
2016-06-27 09:00:00,1334,490.0,545.0,628.0,619.0,658.0,696.0
2016-06-27 09:00:00,1335,115.0,105.0,137.0,149.0,124.0,154.0
2016-06-27 09:00:00,1336,71.0,65.0,68.0,64.0,71.0,73.0
2016-06-27 09:00:00,1337,58.0,55.0,73.0,68.0,65.0,61.0
2016-06-27 09:00:00,1338,15.0,29.0,48.0,42.0,52.0,69.0
2016-06-27 09:00:00,1339,10.0,9.0,5.0,7.0,9.0,11.0
2016-06-27 09:00:00,1376,1.0,0.0,2.0,0.0,3.0,3.0
2016-06-27 09:00:00,1377,0.0,2.0,3.0,2.0,0.0,0.0
2016-06-27 09:00:00,1378,0.0,3.0,0.0,4.0,6.0,3.0
2016-06-27 09:00:00,1380,3.0,6.0,5.0,8.0,9.0,5.0
2016-06-27 09:00:00,1382,26.0,35.0,44.0,33.0,42.0,46.0
2016-06-27 09:00:00,1383,332.0,292.0,317.0,278.0,302.0,301.0
2016-06-27 09:00:00,1384,465.0,427.0,394.0,418.0,415.0,445.0
2016-06-27 09:00:00,1385,295.0,260.0,266.0,206.0,264.0,226.0
2016-06-27 09:00:00,1386,27.0,24.0,28.0,50.0,41.0,37.0
2016-06-27 09:00:00,1387,14.0,14.0,17.0,20.0,20.0,21.0
2016-06-27 09:00:00,1388,8.0,10.0,17.0,8.0,15.0,11.0
2016-06-27 09:00:00,1389,5.0,16.0,4.0,13.0,9.0,12.0
2016-06-27 09:00:00,1390,6.0,2.0,9.0,7.0,2.0,9.0
2016-06-27 09:00:00,1426,0.0,0.0,1.0,2.0,0.0,0.0
2016-06-27 09:00:00,1431,16.0,18.0,11.0,14.0,14.0,11.0
2016-06-27 09:00:00,1434,15.0,12.0,10.0,9.0,14.0,6.0
2016-06-27 09:00:00,1435,2.0,10.0,13.0,9.0,9.0,6.0
2016-06-27 09:00:00,1436,15.0,22.0,20.0,22.0,21.0,31.0
2016-06-27 09:00:00,1437,18.0,23.0,15.0,18.0,14.0,21.0
2016-06-27 09:00:00,1438,6.0,8.0,1.0,3.0,1.0,5.0
2016-06-27 09:00:00,1439,5.0,6.0,2.0,7.0,6.0,3.0
